"","id","timestamp","Date","Time","Number People Out","Number of Mask Wearers","Number of People with No Masks","Portion of Mask Wearers","Portion of No Masks","Country","Postcode","Longtitude","Latitude"
"2091","55aa96a6-a3d5-4aeb-8ce5-fe6cd4e2e82b","2020-03-10 01:17:32","03/10/2020"," 01:17:32",1194,527,667,0.441373534338358,0.558626465661642,"Australia","3747",146.70030965539,-36.2978644829198
"2092","41f30081-64b9-4a70-adcc-d7e5a0779e50","2019-08-11 09:35:52","08/11/2019"," 09:35:52",2164,1450,714,0.670055452865065,0.329944547134935,"Australia","3747",146.624845569309,-36.339589204124
"2093","8a730e8f-cd40-4a0c-823b-37f7ba4a2e30","2020-01-24 03:22:19","01/24/2020"," 03:22:19",1182,761,421,0.643824027072758,0.356175972927242,"Australia","3747",146.645104632769,-36.3818668309545
"2094","767c437a-c3a8-4a8e-8d70-acfd2c159a11","2019-12-08 13:37:03","12/08/2019"," 13:37:03",1036,169,867,0.163127413127413,0.836872586872587,"Australia","3747",146.647426967095,-36.4193758137047
"2095","852e10bc-35ff-45b1-9be4-f64ee19c930d","2019-12-02 19:05:18","12/02/2019"," 19:05:18",1109,973,136,0.87736699729486,0.12263300270514,"Australia","3747",146.665177994013,-36.2695229325066
"2096","33e9e0c2-f996-4b01-b14f-f0db64e570d7","2020-01-02 16:01:42","01/02/2020"," 16:01:42",1283,1125,158,0.876851130163679,0.123148869836321,"Australia","3747",146.645705411591,-36.3151961003914
"2097","df4c1fd4-505b-4f52-beba-3372c66acf27","2020-03-22 12:13:12","03/22/2020"," 12:13:12",1505,667,838,0.443189368770764,0.556810631229236,"Australia","3747",146.697729835025,-36.3709084840989
"2098","f7d5960c-1b6f-4246-aca1-0ad2b965afed","2020-03-03 23:04:14","03/03/2020"," 23:04:14",4,3,1,0.75,0.25,"Australia","3747",146.792085127624,-36.2856797490304
"2099","4e85fd22-723e-44de-b693-31b97549edb6","2019-12-04 03:19:47","12/04/2019"," 03:19:47",673,370,303,0.549777117384844,0.450222882615156,"Australia","3747",146.697015706457,-36.3099902116454
"2100","bac650f2-782f-4e92-9cb4-78acea35cf37","2020-08-07 08:36:58","08/07/2020"," 08:36:58",971,302,669,0.311019567456231,0.688980432543769,"Australia","3747",146.758089712903,-36.3920082892296
"2101","6d7b13fc-5dff-4bf3-8e4b-375cbeefe28b","2019-08-08 09:58:11","08/08/2019"," 09:58:11",1529,83,1446,0.0542838456507521,0.945716154349248,"Australia","3746",146.522637571182,-36.3075035384398
"2102","74e41415-d802-42ff-88f9-ebedf95daf10","2019-06-14 21:33:35","06/14/2019"," 21:33:35",267,57,210,0.213483146067416,0.786516853932584,"Australia","3746",146.491930659698,-36.338681097079
"2103","1299dbb3-87ad-4ca4-a4b8-553b31e5279e","2019-10-18 12:15:21","10/18/2019"," 12:15:21",1045,775,270,0.741626794258373,0.258373205741627,"Australia","3746",146.521911114111,-36.3111808679158
"2104","b96efae5-1125-4119-ab49-bbf7a0af6f75","2019-10-13 23:28:22","10/13/2019"," 23:28:22",1240,1007,233,0.812096774193548,0.187903225806452,"Australia","3746",146.595896647605,-36.3401058996329
"2105","c24cc831-d4c3-4300-891a-410c83a25902","2019-12-22 06:09:44","12/22/2019"," 06:09:44",1070,660,410,0.616822429906542,0.383177570093458,"Australia","3746",146.583727265963,-36.344316391779
"2106","1aef6c58-ada2-4b54-b174-45e181e14c0f","2019-11-02 01:58:07","11/02/2019"," 01:58:07",1625,1139,486,0.700923076923077,0.299076923076923,"Australia","3746",146.50960789359,-36.3326005479212
"2107","45a54340-c93c-46f8-a488-d36627d20304","2020-05-28 14:07:27","05/28/2020"," 14:07:27",280,83,197,0.296428571428571,0.703571428571429,"Australia","3746",146.564156448397,-36.283961629847
"2108","feecff5d-58d3-4646-9410-b3c4c9dde2eb","2020-02-07 08:50:40","02/07/2020"," 08:50:40",1835,444,1391,0.241961852861035,0.758038147138965,"Australia","3746",146.573734201511,-36.3418855381259
"2109","d455ff09-35a3-4371-9041-fbd2ced89e67","2019-11-23 18:25:05","11/23/2019"," 18:25:05",1110,775,335,0.698198198198198,0.301801801801802,"Australia","3746",146.560833142133,-36.2697613486561
"2110","e4202e95-823b-4c80-8fcd-910a3bdf5f89","2020-07-29 06:18:31","07/29/2020"," 06:18:31",515,470,45,0.912621359223301,0.087378640776699,"Australia","3746",146.596319973702,-36.3170383022597
"2111","ff165e24-e076-4ead-9956-f2d590af7c5b","2019-07-14 17:56:21","07/14/2019"," 17:56:21",1351,1337,14,0.989637305699482,0.0103626943005182,"Australia","3746",146.538546333988,-36.3387086840804
"2112","acfd2e01-3dbf-4b1c-8f32-db04eafc4ffb","2020-04-14 11:34:48","04/14/2020"," 11:34:48",97,10,87,0.103092783505155,0.896907216494845,"Australia","3746",146.55648988513,-36.2752570973897
"2113","7a141a87-f1bc-4294-b7a9-d4ee9455cf71","2019-11-10 23:33:42","11/10/2019"," 23:33:42",1594,1,1593,0.000627352572145546,0.999372647427854,"Australia","3746",146.55445796511,-36.3418797521384
"2114","30fd0c17-e9e9-454f-9ae2-acda62037a0d","2020-06-28 01:24:30","06/28/2020"," 01:24:30",904,898,6,0.993362831858407,0.00663716814159288,"Australia","3746",146.550159268347,-36.3325709152054
"2115","59b5e578-f524-49cb-820a-8f099d939304","2020-07-29 03:14:58","07/29/2020"," 03:14:58",411,148,263,0.360097323600973,0.639902676399027,"Australia","3746",146.564652556555,-36.327479025639
"2116","be108052-ce77-46d5-afa4-e132cd6eb295","2019-07-27 21:13:54","07/27/2019"," 21:13:54",1372,1322,50,0.963556851311953,0.0364431486880467,"Australia","3407",141.859545741228,-37.3438803018148
"2117","f7365066-4422-490d-9442-ed36bccc5085","2020-03-13 07:51:59","03/13/2020"," 07:51:59",311,267,44,0.858520900321543,0.141479099678457,"Australia","3407",141.970094609367,-37.3290420729349
"2118","ecdb59b8-0600-4bd0-b4ee-526a6b201c74","2020-06-26 20:25:44","06/26/2020"," 20:25:44",1907,1377,530,0.722076560041951,0.277923439958049,"Australia","3407",141.863301145308,-37.2626865971235
"2119","9aba276a-e93c-4207-ab8f-a1213a1f8041","2019-07-04 23:00:41","07/04/2019"," 23:00:41",169,76,93,0.449704142011834,0.550295857988166,"Australia","3407",141.903674247626,-37.2925249019794
"2120","0e41c19a-724c-42cc-9d57-82b6a9b7663c","2020-03-05 07:21:41","03/05/2020"," 07:21:41",1147,535,612,0.466434176111595,0.533565823888404,"Australia","3407",141.906575795592,-37.3820504060426
"2121","397a3492-1521-4b6f-a79f-ff3f2498d773","2020-05-14 16:16:55","05/14/2020"," 16:16:55",1423,292,1131,0.205200281096275,0.794799718903725,"Australia","3407",141.905864885182,-37.3288473722547
"2122","3afd5716-1e3d-4f3e-bb28-4d9dead87a33","2020-03-16 00:25:50","03/16/2020"," 00:25:50",997,475,522,0.476429287863591,0.523570712136409,"Australia","3407",141.801534891087,-37.2634871242349
"2123","c702c3f4-ed3c-4222-83f8-4d5801618f92","2019-09-16 20:28:09","09/16/2019"," 20:28:09",1228,990,238,0.806188925081433,0.193811074918567,"Australia","3407",141.889282052911,-37.3389289055647
"2124","ff6ced95-07ab-444d-a14d-052e56f4b55f","2019-10-03 19:59:06","10/03/2019"," 19:59:06",1369,389,980,0.284149013878744,0.715850986121256,"Australia","3407",141.761339809155,-37.2336494990971
"2125","8f33e382-1e30-4d42-8b9e-42ba3d443bb2","2019-06-07 20:46:10","06/07/2019"," 20:46:10",1355,520,835,0.383763837638376,0.616236162361624,"Australia","3407",141.824229925202,-37.176127559774
"2126","da8455cf-8f88-4ea7-b027-d27feef55e6e","2019-09-01 22:03:22","09/01/2019"," 22:03:22",858,578,280,0.673659673659674,0.326340326340326,"Australia","3407",141.783837864979,-37.2276794627116
"2127","d9c3febf-c5a4-465c-9545-f532d199f2ed","2020-05-21 00:25:24","05/21/2020"," 00:25:24",1049,433,616,0.412774070543375,0.587225929456625,"Australia","3407",141.867569823689,-37.1918136825908
"2128","a8988176-2e89-457a-bb78-1f1b04981c36","2019-11-13 00:52:05","11/13/2019"," 00:52:05",1080,930,150,0.861111111111111,0.138888888888889,"Australia","3407",141.762379433128,-37.1771762011244
"2129","41bd4dc4-451d-4dfe-a177-8937917707ec","2019-08-29 17:16:52","08/29/2019"," 17:16:52",631,83,548,0.131537242472266,0.868462757527734,"Australia","3407",141.927816198133,-37.2873063809552
"2130","4270991a-d08c-45b5-a8c3-3fcccb76dfd4","2019-09-28 10:43:58","09/28/2019"," 10:43:58",1994,1058,936,0.530591775325978,0.469408224674022,"Australia","3407",141.791432020238,-37.2238601429389
"2131","91644798-a71b-4372-8900-b57fd446bbad","2020-04-02 03:45:08","04/02/2020"," 03:45:08",1182,139,1043,0.117597292724196,0.882402707275804,"Australia","3890",149.277041908282,-37.6273142735987
"2132","a7c96008-d809-436c-b699-7b30cdcdbb30","2019-12-20 07:51:08","12/20/2019"," 07:51:08",442,435,7,0.984162895927602,0.0158371040723982,"Australia","3890",149.053737252724,-37.5864213939394
"2133","fe78604d-cb43-43a1-be8a-8b1668ab6a5d","2020-02-16 08:48:28","02/16/2020"," 08:48:28",971,934,37,0.961894953656025,0.0381050463439753,"Australia","3890",149.069782304932,-37.72922466936
"2134","6dee4a6d-f0bc-4262-8189-a7b832a10acb","2019-10-01 20:26:12","10/01/2019"," 20:26:12",1892,37,1855,0.0195560253699789,0.980443974630021,"Australia","3890",149.134196953164,-37.5563997432937
"2135","2776f9b8-1459-4c9d-bf1f-f1175eeccab9","2019-07-24 00:16:21","07/24/2019"," 00:16:21",1596,909,687,0.569548872180451,0.430451127819549,"Australia","3890",149.298798609251,-37.5095298359662
"2136","cdb0cab0-5939-481e-a4ca-fba387493aae","2020-01-22 06:23:29","01/22/2020"," 06:23:29",1702,1675,27,0.984136310223267,0.0158636897767332,"Australia","3890",149.09136553634,-37.4385888544223
"2137","088df8a7-a23e-40ce-8a1a-3459f0d2aea5","2020-06-25 15:46:09","06/25/2020"," 15:46:09",1256,254,1002,0.202229299363057,0.797770700636943,"Australia","3890",149.173810610553,-37.4653054433749
"2138","d424410c-fbcd-43f1-b6cb-2ea71eb584b7","2020-01-11 20:16:12","01/11/2020"," 20:16:12",1035,551,484,0.532367149758454,0.467632850241546,"Australia","3890",149.251141394417,-37.3958372617442
"2139","8805a7e0-c140-4a23-826f-bb3287681b57","2019-08-08 06:19:11","08/08/2019"," 06:19:11",585,233,352,0.398290598290598,0.601709401709402,"Australia","3890",149.295138810973,-37.7555736564566
"2140","047c5c35-7277-4607-8669-76017d3b342c","2019-11-29 10:14:17","11/29/2019"," 10:14:17",580,174,406,0.3,0.7,"Australia","3890",149.307655054506,-37.7263666828281
"2141","e0d8a708-f5b3-40dc-8681-6b9dc63ceaf4","2020-06-22 20:30:30","06/22/2020"," 20:30:30",1804,1426,378,0.790465631929047,0.209534368070953,"Australia","3890",149.365944384086,-37.3811920489789
"2142","eb6bb879-a689-4012-ad36-148b9266cc15","2020-03-31 21:03:44","03/31/2020"," 21:03:44",1004,495,509,0.493027888446215,0.506972111553785,"Australia","3890",149.175933024544,-37.3073154436169
"2143","5e1e77bf-263f-4c34-81c6-6e9ad187cf48","2019-10-05 04:22:36","10/05/2019"," 04:22:36",2170,836,1334,0.385253456221198,0.614746543778802,"Australia","3890",149.275058602758,-37.5449852338659
"2144","b76b30c3-c7cc-437f-8c7f-0113bb4deed1","2020-07-01 05:53:10","07/01/2020"," 05:53:10",1904,608,1296,0.319327731092437,0.680672268907563,"Australia","3890",149.158367237208,-37.4121475336418
"2145","9071cee5-86c6-4638-a7a5-7a3d93ba0dfa","2019-08-18 01:29:41","08/18/2019"," 01:29:41",641,129,512,0.201248049921997,0.798751950078003,"Australia","3890",149.150362742335,-37.428435725311
"2146","176e4e90-e982-4538-b9bd-43febecab667","2019-06-19 03:19:28","06/19/2019"," 03:19:28",2031,1157,874,0.569670113244707,0.430329886755293,"Australia","3715",145.813367748453,-36.9371136455815
"2147","8ba0b580-5c82-4d65-874e-ec16ea447e7c","2020-08-06 13:07:39","08/06/2020"," 13:07:39",1462,1279,183,0.874829001367989,0.125170998632011,"Australia","3715",145.716280852222,-36.9619924287317
"2148","f974111d-9f47-4553-8691-9444f1b32a19","2019-08-03 08:41:57","08/03/2019"," 08:41:57",318,152,166,0.477987421383648,0.522012578616352,"Australia","3715",145.805669896014,-37.0080979338258
"2149","07014710-6b03-43a0-83dd-f9e0638b354d","2020-06-04 10:36:37","06/04/2020"," 10:36:37",1081,6,1075,0.00555041628122109,0.994449583718779,"Australia","3715",145.681712065013,-37.008825725893
"2150","a29ef2d3-0600-4bee-a7e8-2d80f2256c1e","2019-08-26 07:19:40","08/26/2019"," 07:19:40",774,369,405,0.476744186046512,0.523255813953488,"Australia","3715",145.816373834788,-36.9531734548278
"2151","383d03c6-a4e8-453a-99e7-45c56b14110f","2019-07-06 09:26:41","07/06/2019"," 09:26:41",359,205,154,0.571030640668524,0.428969359331476,"Australia","3715",145.795852188552,-36.9538736752763
"2152","4e7c9515-c04b-47ab-9dec-1c4add0367c6","2019-09-14 01:05:20","09/14/2019"," 01:05:20",95,62,33,0.652631578947368,0.347368421052632,"Australia","3715",145.68348142249,-36.9727302534484
"2153","3e1aa7a3-8075-4f87-abca-d743744853df","2020-01-16 21:36:11","01/16/2020"," 21:36:11",2,2,0,1,0,"Australia","3715",145.659349901171,-36.9556696323838
"2154","0caed12b-c025-4ea6-8407-03155120ce10","2020-08-03 03:27:52","08/03/2020"," 03:27:52",2121,1041,1080,0.490806223479491,0.509193776520509,"Australia","3715",145.729080924426,-37.0242783640065
"2155","8de9860a-2002-4bad-afe6-b5ada912abce","2020-04-04 21:53:18","04/04/2020"," 21:53:18",742,235,507,0.316711590296496,0.683288409703504,"Australia","3715",145.739556872626,-36.9926028406772
"2156","37ac8a68-54f2-40fc-b2a5-d54fe8967b9a","2020-07-11 13:41:36","07/11/2020"," 13:41:36",113,16,97,0.141592920353982,0.858407079646018,"Australia","3715",145.794921250476,-36.9718042716071
"2157","03e72d1c-6768-4355-a15a-8f22b27d03dc","2020-07-25 13:19:46","07/25/2020"," 13:19:46",723,580,143,0.802213001383126,0.197786998616874,"Australia","3715",145.712544913014,-36.9728539850607
"2158","bee0ffed-ce97-40f7-a3c0-042d51a43fe4","2020-03-04 23:23:14","03/04/2020"," 23:23:14",1481,514,967,0.347062795408508,0.652937204591492,"Australia","3715",145.729892407669,-36.9999496268098
"2159","bfb17575-2107-47ae-bb0d-2acecf63735f","2020-03-24 09:13:48","03/24/2020"," 09:13:48",95,60,35,0.631578947368421,0.368421052631579,"Australia","3715",145.688431751608,-36.9967068442121
"2160","d0411379-ddb2-49ad-88c0-3c2bbc64b153","2019-07-24 05:46:32","07/24/2019"," 05:46:32",793,621,172,0.783102143757881,0.216897856242119,"Australia","3715",145.71909150087,-37.0029144028318
"2161","7c72556a-e097-4212-8e24-46951fe0f063","2020-07-13 02:55:45","07/13/2020"," 02:55:45",1721,310,1411,0.180127832655433,0.819872167344567,"Australia","3719",145.637212474877,-36.9987102270915
"2162","a5163d7c-4920-4f24-97a5-9d6d5788dbba","2020-07-16 09:47:26","07/16/2020"," 09:47:26",380,369,11,0.971052631578947,0.0289473684210526,"Australia","3719",145.533174129192,-37.0359433180475
"2163","be077cc2-3abe-4eb6-b71d-0ef3d229324f","2019-07-02 10:56:34","07/02/2019"," 10:56:34",1949,1348,601,0.691636736788096,0.308363263211904,"Australia","3719",145.562167799604,-37.1150847344717
"2164","2cb4add4-2f9d-4fb3-ac2d-a5bfdb1e850a","2020-05-04 03:17:13","05/04/2020"," 03:17:13",2019,1692,327,0.838038632986627,0.161961367013373,"Australia","3719",145.619232252363,-36.9953066112846
"2165","2dc7e246-8577-4f09-9258-6fea49733975","2019-12-28 06:19:42","12/28/2019"," 06:19:42",1672,1259,413,0.75299043062201,0.24700956937799,"Australia","3719",145.68874986182,-37.0557843991021
"2166","9730b37e-14e9-4e9d-be1f-73cbd66e8e2f","2020-08-02 05:15:11","08/02/2020"," 05:15:11",613,126,487,0.205546492659054,0.794453507340946,"Australia","3719",145.629788619356,-37.0063443159385
"2167","0031574d-00d0-4897-a419-5582a6b0b538","2020-01-09 08:43:59","01/09/2020"," 08:43:59",1541,845,696,0.54834523036989,0.45165476963011,"Australia","3719",145.590306604511,-36.9728519151835
"2168","80d3ef90-aad2-4c9b-b223-042d273d6acb","2019-08-23 20:28:19","08/23/2019"," 20:28:19",2017,1368,649,0.678235002478929,0.321764997521071,"Australia","3719",145.578030853401,-36.9868739595316
"2169","74169f6c-0589-47b2-ba92-f2263256719e","2019-06-25 21:09:53","06/25/2019"," 21:09:53",827,812,15,0.98186215235792,0.0181378476420798,"Australia","3719",145.653572143852,-37.0866293646292
"2170","f78f7429-2307-4bd1-a9a3-f5d7701d3a37","2019-08-03 00:40:08","08/03/2019"," 00:40:08",1490,209,1281,0.140268456375839,0.859731543624161,"Australia","3719",145.615852063819,-37.1304232328076
"2171","cc2cd7f1-4c6e-4f0e-b74c-7cb63645ec4e","2020-08-04 06:38:51","08/04/2020"," 06:38:51",1217,128,1089,0.105176663927691,0.894823336072309,"Australia","3719",145.737363969791,-37.0470791183452
"2172","ac386c01-70c3-4bbf-8667-67cb23d94093","2020-04-18 17:13:10","04/18/2020"," 17:13:10",738,49,689,0.0663956639566396,0.93360433604336,"Australia","3719",145.583120568065,-37.0893317944263
"2173","5192b91b-b6fd-447c-8dc1-9128dfb520ce","2020-07-07 07:45:09","07/07/2020"," 07:45:09",477,46,431,0.0964360587002096,0.90356394129979,"Australia","3719",145.677511954595,-37.0134124824399
"2174","59007e4d-185e-4e27-979b-90b706553a29","2019-08-03 06:56:36","08/03/2019"," 06:56:36",1224,1088,136,0.888888888888889,0.111111111111111,"Australia","3719",145.54448905428,-37.0964633440927
"2175","02b5f826-038d-445a-8fa0-db58d860f20f","2019-12-18 21:13:16","12/18/2019"," 21:13:16",86,52,34,0.604651162790698,0.395348837209302,"Australia","3719",145.653110133511,-37.0100662272715
"2176","e5544dc4-22c4-4cb8-a528-0a4562097a39","2020-02-02 01:44:42","02/02/2020"," 01:44:42",2078,1301,777,0.626082771896054,0.373917228103946,"Australia","3622",144.751578678299,-36.2257721969434
"2177","9d746abe-808d-406b-bfbd-d52d3ede898b","2020-03-16 14:22:37","03/16/2020"," 14:22:37",1099,1081,18,0.983621474067334,0.0163785259326661,"Australia","3622",144.856773912132,-36.259247031521
"2178","c299e619-1be8-4bf1-8692-54d65fe5c895","2020-04-28 04:00:54","04/28/2020"," 04:00:54",736,614,122,0.834239130434783,0.165760869565217,"Australia","3622",144.742264135037,-36.2269297851582
"2179","91029adb-bf7a-46b3-9b6a-ad35825f17a1","2019-12-05 12:26:54","12/05/2019"," 12:26:54",1484,288,1196,0.194070080862534,0.805929919137466,"Australia","3622",144.860482667831,-36.2772191330887
"2180","689a78dc-bd52-48e4-94b3-30e6e35b7c2f","2020-08-09 08:48:54","08/09/2020"," 08:48:54",65,45,20,0.692307692307692,0.307692307692308,"Australia","3622",144.8385954598,-36.2480189601932
"2181","986cf8ce-347d-41f7-825c-7bb804e25de4","2019-09-13 09:40:36","09/13/2019"," 09:40:36",1410,1150,260,0.815602836879433,0.184397163120567,"Australia","3622",144.72724375812,-36.2448115893171
"2182","1368a54f-d255-48fa-85ce-d42e397b55bf","2019-07-26 14:30:02","07/26/2019"," 14:30:02",781,781,0,1,0,"Australia","3622",144.788031520173,-36.2533650829521
"2183","b3238bfc-8ed2-4816-8730-964f6bb2f840","2020-04-23 08:15:59","04/23/2020"," 08:15:59",1421,801,620,0.56368754398311,0.43631245601689,"Australia","3622",144.798651835228,-36.2344484095671
"2184","5a67eacf-1a90-46e4-b6f4-cb6ec5bc2bf4","2020-03-13 21:44:44","03/13/2020"," 21:44:44",2037,1678,359,0.823760432007855,0.176239567992145,"Australia","3622",144.82467900989,-36.2520441846257
"2185","1f5ea49f-1df8-4ce1-b3df-1e81722a4c2d","2019-11-30 14:07:04","11/30/2019"," 14:07:04",1916,557,1359,0.29070981210856,0.70929018789144,"Australia","3622",144.878068793151,-36.1866233654452
"2186","77da062d-069b-434e-bd77-a13310269bc7","2020-01-29 08:44:59","01/29/2020"," 08:44:59",326,57,269,0.174846625766871,0.825153374233129,"Australia","3622",144.871436820772,-36.1914310388999
"2187","2b0055c7-116b-4c37-aa0c-2bdcbec1bbaf","2019-11-16 06:23:41","11/16/2019"," 06:23:41",2086,1012,1074,0.485139022051774,0.514860977948226,"Australia","3622",144.868849875653,-36.1932242082113
"2188","217522c2-5284-490c-a1b8-3a7e98eadb04","2019-08-23 01:15:07","08/23/2019"," 01:15:07",356,285,71,0.800561797752809,0.199438202247191,"Australia","3622",144.869483762713,-36.2674680918747
"2189","0b1a4697-038e-414a-abc3-3ee66ebbce27","2020-05-08 15:54:41","05/08/2020"," 15:54:41",1995,236,1759,0.118295739348371,0.881704260651629,"Australia","3622",144.87033688753,-36.1771274930368
"2190","2f03e2b5-fcbf-4b1d-bb1a-9805fbf10f5c","2020-01-03 23:34:24","01/03/2020"," 23:34:24",1182,95,1087,0.0803722504230118,0.919627749576988,"Australia","3622",144.804695190657,-36.2602318217733
"2191","f7252858-94dd-47a1-a48d-5317e76071fa","2020-06-05 07:48:41","06/05/2020"," 07:48:41",995,818,177,0.822110552763819,0.177889447236181,"Australia","3549",142.685637503536,-34.8436547925294
"2192","53a1ca5e-581a-4be8-9439-7b61c6b14aab","2020-04-15 23:32:46","04/15/2020"," 23:32:46",1065,138,927,0.129577464788732,0.870422535211268,"Australia","3549",142.716734491998,-34.6407371607047
"2193","b67f316f-a920-4d67-995b-71406594e082","2020-07-16 13:35:53","07/16/2020"," 13:35:53",935,556,379,0.594652406417112,0.405347593582888,"Australia","3549",142.965887982477,-34.7873903722045
"2194","da4ece98-8e50-40db-8207-fa03221df8f7","2020-04-14 14:47:11","04/14/2020"," 14:47:11",666,452,214,0.678678678678679,0.321321321321321,"Australia","3549",142.955690284875,-34.8106089994747
"2195","e5d76da9-1819-4449-b5a3-1a1d3bf63a99","2019-12-22 17:31:12","12/22/2019"," 17:31:12",1723,1619,104,0.939640162507255,0.0603598374927452,"Australia","3549",142.612111268632,-34.8254877506299
"2196","a302d912-3b16-439f-8a2e-beecb743a983","2020-02-11 17:50:35","02/11/2020"," 17:50:35",880,756,124,0.859090909090909,0.140909090909091,"Australia","3549",142.827385463222,-34.7797731318686
"2197","5562fdf7-29e4-4c6a-8488-a7ddf4ed5628","2019-09-26 04:52:11","09/26/2019"," 04:52:11",1074,684,390,0.636871508379888,0.363128491620112,"Australia","3549",142.857012235375,-34.8584519047228
"2198","98bb04e2-969b-44ba-9aae-7385db3eec9b","2019-09-06 17:32:34","09/06/2019"," 17:32:34",1344,1203,141,0.895089285714286,0.104910714285714,"Australia","3549",142.527668659443,-34.8487893579903
"2199","26c86367-dd8d-471c-b643-87405fa86974","2019-08-21 12:31:58","08/21/2019"," 12:31:58",544,131,413,0.240808823529412,0.759191176470588,"Australia","3549",142.86941009904,-34.8292272872631
"2200","1f23e193-ca30-47b8-a4ba-e06dafac7844","2019-08-16 04:28:46","08/16/2019"," 04:28:46",1600,1095,505,0.684375,0.315625,"Australia","3549",142.665137405718,-34.76769616987
"2201","7b6aa244-af7e-463c-8758-a2bd17b05db9","2019-07-09 21:34:38","07/09/2019"," 21:34:38",954,114,840,0.119496855345912,0.880503144654088,"Australia","3549",142.679720100853,-34.7949310199197
"2202","6408f467-d920-432d-8e8a-7e414dedf730","2020-05-29 21:08:26","05/29/2020"," 21:08:26",2143,2005,138,0.93560429304713,0.0643957069528698,"Australia","3549",142.775000792575,-34.8295380491354
"2203","74988940-d114-4139-be3c-ad1c9559b2b2","2020-07-31 20:42:41","07/31/2020"," 20:42:41",2096,1117,979,0.532919847328244,0.467080152671756,"Australia","3549",142.842235315866,-34.7324555981958
"2204","e7683a48-565f-498b-a30b-c0dbb9b1842e","2020-02-13 23:35:07","02/13/2020"," 23:35:07",815,691,124,0.847852760736196,0.152147239263804,"Australia","3549",142.53620590955,-34.8176163587886
"2205","960d65c7-e5c9-432a-aa09-81492b4c1746","2019-08-13 07:42:44","08/13/2019"," 07:42:44",1921,1037,884,0.539823008849557,0.460176991150443,"Australia","3549",142.84250154278,-34.7112179378107
"2206","d207bad9-f355-4022-8c13-07c37bb6a42b","2019-07-24 00:52:44","07/24/2019"," 00:52:44",1385,1022,363,0.737906137184116,0.262093862815884,"Australia","3633",145.487558000055,-36.3167217012615
"2207","1cde565e-bb77-49e3-808b-135af2198474","2019-10-07 18:11:50","10/07/2019"," 18:11:50",1883,1868,15,0.992033988316516,0.00796601168348376,"Australia","3633",145.51798514117,-36.2964836270687
"2208","e854e4e8-a992-40ab-9bab-cde1ea52d152","2019-12-04 07:32:25","12/04/2019"," 07:32:25",579,69,510,0.119170984455959,0.880829015544041,"Australia","3633",145.47204755847,-36.3102634251463
"2209","c3c319dc-36b2-45b6-877a-000a77185c4e","2020-05-03 07:54:33","05/03/2020"," 07:54:33",1592,1163,429,0.730527638190955,0.269472361809045,"Australia","3633",145.45113743561,-36.3010282840371
"2210","11a35f0d-96e6-40ae-b015-2cd0d63d4107","2020-04-19 00:37:15","04/19/2020"," 00:37:15",1926,1211,715,0.628764278296989,0.371235721703011,"Australia","3633",145.429727574858,-36.290460695965
"2211","74511b3a-480a-404b-9836-d0fa03336e07","2019-06-25 04:30:11","06/25/2019"," 04:30:11",2126,781,1345,0.367356538099718,0.632643461900282,"Australia","3633",145.438779638744,-36.3103917736015
"2212","a1b6d20f-526b-487c-983a-39e0e0ef3c15","2020-07-09 14:00:02","07/09/2020"," 14:00:02",475,225,250,0.473684210526316,0.526315789473684,"Australia","3633",145.47293640415,-36.2514402158822
"2213","23ac8b79-6014-40f0-9797-ac9b35ccf99d","2019-06-15 13:44:47","06/15/2019"," 13:44:47",2118,1083,1035,0.511331444759207,0.488668555240793,"Australia","3633",145.495397687878,-36.2838086819093
"2214","ad978f92-c595-477d-9c98-02865e4e1cfa","2020-01-02 18:37:34","01/02/2020"," 18:37:34",1389,1166,223,0.839452843772498,0.160547156227502,"Australia","3633",145.488105511805,-36.2779170780575
"2215","62d2b6b9-6953-4125-bbbf-b6673dbbad84","2020-05-10 18:28:53","05/10/2020"," 18:28:53",1435,1429,6,0.99581881533101,0.00418118466898953,"Australia","3633",145.477949653397,-36.254740506086
"2216","7dc8384a-5e0f-4889-827b-2e18c2501523","2020-01-07 11:40:25","01/07/2020"," 11:40:25",1108,159,949,0.143501805054152,0.856498194945848,"Australia","3633",145.528587587753,-36.2846143381424
"2217","2e160dda-1578-485a-89ec-30a3ae90e830","2020-07-11 17:37:37","07/11/2020"," 17:37:37",44,12,32,0.272727272727273,0.727272727272727,"Australia","3633",145.488292192638,-36.2596422071268
"2218","ac39df89-582f-47ad-af61-1298fc8f77ed","2019-08-02 17:34:39","08/02/2019"," 17:34:39",1834,1119,715,0.610141766630316,0.389858233369684,"Australia","3633",145.488046899139,-36.2577349943334
"2219","f219bcbc-0d0b-46e2-b810-998f20717d0d","2020-05-05 23:11:47","05/05/2020"," 23:11:47",1906,1311,595,0.687827911857293,0.312172088142707,"Australia","3633",145.43443997484,-36.3235575722087
"2220","1753c09a-803e-46a2-a503-ba5651a76e0b","2020-02-23 11:09:26","02/23/2020"," 11:09:26",844,667,177,0.790284360189573,0.209715639810427,"Australia","3633",145.42663093625,-36.3019798772233
"2221","6cf1d50c-f0bb-4841-8192-a4f632c61ee7","2020-03-18 00:10:59","03/18/2020"," 00:10:59",1411,722,689,0.51169383416017,0.48830616583983,"Australia","3635",145.309189887332,-36.1133315114439
